gbifID	species	decimalLongitude	decimalLatitude	coordinateUncertaintyInMeters	year	institutionCode	collectionCode	catalogNumber	recordNumber	recordedBy 
1836724021	hallii	-78.95	-1.95	NA	2001	US	Botany	3597021	4096	H. Vargas
1259052797	hallii	-79.083333	-1.35	NA	2001	MO	MO	1802171	NA	Homero Vargas
1259052727	hallii	-78.15	-0.383333	NA	2001	MO	MO	1802169	NA	Homero Vargas
1259052482	hallii	-77.916667	0.633333	NA	2001	MO	MO	1802339	NA	Homero Vargas
1259052600	hallii	-77.933333	0.633333	NA	2001	MO	MO	1802343	NA	Homero Vargas
1259052968	hallii	-77.6	0.65	NA	2001	MO	MO	1802357	NA	Homero Vargas
1259053103	hallii	-77.73333	0.6	NA	2001	MO	MO	1802361	NA	Homero Vargas
1259053152	hallii	-77.733333	0.6	NA	2001	MO	MO	1802363	NA	Homero Vargas
1259053231	hallii	-77.716667	0.583333	NA	2001	MO	MO	1802366	NA	Homero Vargas
1259053298	hallii	-77.783333	0.55	NA	2001	MO	MO	1802369	NA	Homero Vargas
1259053400	hallii	-78.45	0.3	NA	2001	MO	MO	1802372	NA	Homero Vargas
1259052319	hallii	-78.416667	0.35	NA	2001	MO	MO	1802373	NA	Homero Vargas
1258653877	hallii	-77.56666	-0.06666	NA	1999	MO	MO	1427122	NA	Homero Vargas|Efrain Freire|J.C. Valenzuela|Carlos Morales|H. Ricachi
47861187	hallii	-78.866	-1.8	NA	1983	AAU	Herbarium	J.Brandbyge42054	NA	J.  Brandbyge
47861195	hallii	-78.283	0.183	NA	1983	AAU	Herbarium	J.Brandbyge42209	NA	J.  Brandbyge
47861204	hallii	-78.166	0.233	NA	1984	AAU	Herbarium	J.Brandbyge42569	NA	J.  Brandbyge
1228436792	hallii	-78.4167	0.3667	NA	1986	F	Botany	NA	9300	J. Jaramillo
1259052775	hallii	-78.99	-2.48	NA	1987	MO	MO	1802390	NA	Jaime L. Jaramillo
1259052831	hallii	-78.31666	0.26666	NA	1990	MO	MO	1802436	NA	James L. Luteyn|James R. Ballington|M. Thompson|Katya Romoleroux
1259053375	hallii	-78.28333	0.18333	NA	1983	MO	MO	1802371	NA	John S. Brandbyge
1259052346	hallii	-78.86666	-1.8	NA	1983	MO	MO	1802374	NA	John S. Brandbyge|Fortunato L. Herrera|L. Cruz
1260126040	hallii	-78.45	-1.5	NA	2002	MO	MO	2777328	NA	Jorge Caranqui
1260351230	hallii	-78.466667	-1.5	NA	2006	MO	MO	2981766	NA	Jorge Caranqui
1261255775	hallii	-78.366667	0.2	NA	1989	MO	MO	544992	NA	Jorge Moran|Uribe Vaca|Antonio Paisano
1259053072	hallii	-78.36666	0.2	NA	1989	MO	MO	1802448	NA	Jorge Moran|Uribe Vaca|Antonio Paisano
1096799845	hallii	-78.37	0.3	NA	1973	S	VascularPlants	S12-5339	6352	"L. Holm-Nielsen, S. Jeppesen, B. Lojtnant & B. Ollgaard"
47861437	hallii	-78.333	0.216	NA	1979	AAU	Herbarium	L.B.Holm-Nielsen16838	NA	L.B.  Holm-Nielsen
47861611	hallii	-77.633	0.583	NA	1980	AAU	Herbarium	L.B.Holm-Nielsen29816	NA	L.B.  Holm-Nielsen
47861640	hallii	-78.366	0.3	NA	1973	AAU	Herbarium	L.B.Holm-Nielsen6352	NA	L.B.  Holm-Nielsen
1259053273	hallii	-78.33333	0.21666	NA	1979	MO	MO	1802455	NA	L.B. Holm-Nielsen
1259053471	hallii	-77.63333	0.58333	NA	1980	MO	MO	1802462	NA	L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello
1261256359	hallii	-78.36666	0.3	NA	1991	MO	MO	545509	NA	Marcia Penafiel
1261255829	hallii	-78.366667	0.3	NA	1991	MO	MO	545011	NA	Marcia Penafiel|Walter A. Palacios|Daniel Rubio
1042671899	hallii	-78.58	-0.083333	NA	1987	Instituto Nacional de Pesquisas da Amazonia (INPA)	"Botanica, Instituto Nacional de Pesquisas da Amazonia (INPA)"	164291	2936	Mike Hopkins
1042685055	hallii	-76.6	3.603611	NA	1997	Instituto Nacional de Pesquisas da Amazonia (INPA)	"Botanica, Instituto Nacional de Pesquisas da Amazonia (INPA)"	224272	80328	Mike Hopkins
1261256211	hallii	-77.96666	1.16666	NA	1988	MO	MO	545377	NA	Olga Salazar de Benavides
47861794	hallii	-78.466	0.333	NA	1988	AAU	Herbarium	P.M.Jorgensen65582	NA	P.M.  Jorgensen
1259991792	hallii	-78.46666	0.33333	NA	1988	MO	MO	2655223	NA	P.M. Jorgensen
3041518530	hallii	-78.1	-1.45	NA	NA	CM	botany	CM346431	24	"Palacios, W.; Neill, D.; Baker, M.; Zaruma, J."
NA	hallii	-78.40455	0.3318	NA	NA	Yale Peabody Museum	YU.100398	147	1634	Patrick W. Sweeney
NA	hallii	-77.60913	0.65107	NA	NA	Yale Peabody Museum	YU.100417	166	1649	Patrick W. Sweeney
NA	hallii	-78.90285	-1.87369	NA	NA	Yale Peabody Museum	YU.100360	109	1795	Patrick W. Sweeney
NA	hallii	-78.29389	0.16587	NA	NA	Yale Peabody Museum	YU.100389	138	1825	Patrick W. Sweeney
NA	hallii	-78.2822	0.16048	NA	NA	Yale Peabody Museum	YU.100388	137	1829	Patrick W. Sweeney
NA	hallii	-78.29393	0.16818	NA	NA	Yale Peabody Museum	YU.100393	142	1830	Patrick W. Sweeney
1260116714	hallii	-79.09583	-0.775	NA	2003	MO	MO	2768824	NA	Philip A. Silverstone-Sopkin|N. Paz|A. Giraldo|Marco Cerna
1261255618	hallii	-78.43333	0.33333	NA	1993	MO	MO	544843	NA	S. Bibiana Cuamacas|Edgar Gudino|Jorge Zuleta
1258397335	hallii	-76.603611	3.603611	NA	1997	MO	MO	1191485	NA	Thomas B. Croat|John F. Gaskin
1836712144	hallii	-78.5	0.02	NA	1987	US	Botany	3283139	1935	V. Zak & J. Jaramillo
1836735956	hallii	-79.08	-1.83	NA	1987	US	Botany	3283137	2543	V. Zak & J. Jaramillo
1836719249	hallii	-77.75	0.42	NA	1988	US	Botany	3283174	3354	V. Zak & J. Jaramillo
2517897024	hallii	-77.733333	0.616667	NA	2001	NA	Botany	WAG.1890468	NA	Vargas H
1707584143	hallii	-76.177222	3.584722	NA	2005	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	FMB-86810	2838	"Vela, L. | Narvaez, C."
1261255660	hallii	-78.583333	-0.05	NA	1987	MO	MO	544870	NA	Vlastimil Zak|Jaime L. Jaramillo
1261255710	hallii	-78.583333	-0.083333	NA	1987	MO	MO	544906	NA	Vlastimil Zak|Jaime L. Jaramillo
1096799840	hallii	-78.97	-2.25	NA	1945	S	VascularPlants	S12-5311	NA	W. H. Camp
1261255830	hallii	-78.03333	0.75	NA	1993	MO	MO	545022	NA	Walter A. Palacios
1261841713	hallii	-77.83333	0.63333	NA	1993	MO	MO	917155	NA	Walter A. Palacios
1261844715	hallii	-77.93333	0.66666	NA	1993	MO	MO	919899	NA	Walter A. Palacios
1261256303	hallii	-77.7	0.6	NA	1991	MO	MO	545467	NA	Walter A. Palacios|Daniel Rubio|Galo A. Tipaz
1261256286	hallii	-77.68333	0.63333	NA	1989	MO	MO	545456	NA	Walter A. Palacios|H. van der Werff
1259053007	hallii	-78.61666	0.06666	NA	1991	MO	MO	1802312	NA	Webster
1259053579	hallii	-78.966667	-2.25	NA	1945	MO	MO	1802557	NA	Wendell H. Camp
2859495291	hallii	-78.5	0.016667	NA	1987	CM	Botany	CM346434	1935	"Zak, V."
3041522515	hallii	-78.666667	-0.05	NA	1987	CM	botany	CM346433	2166	"Zak, V."
2859499281	hallii	-79.083333	-1.833333	NA	1987	CM	Botany	CM346441	2629	"Zak, V.; Jaramillo, J."
2859210367	hallii	-79.083333	-1.916667	NA	1987	CM	Botany	CM346490	2927	"Zak, V.; Jaramillo, J."
1261022078	hartwegii	-89.5	13.866667	NA	2005	MO	MO	3589221	Hernandez JBL04832	A. Hernandez
1894680269	hartwegii	-92.476878	16.872429	770	1982	ECOSUR	ECO-CH-H	2634	NA	A. Mendez G.
2629670448	hartwegii	-92.476944	16.871667	NA	1983	INECOL	XAL	108026	NA	A. Mendez G.
1895364452	hartwegii	-92.476877	16.872428	NA	1983	CNS-UT	TEX	78374	NA	A. Mendez T.
1895364326	hartwegii	-91.93556	16.64056	10	1987	CNS-UT	TEX	78377	NA	A. Perez M.
1259462531	hartwegii	-94.06	16.5	NA	1987	MO	MO	2175164	Perez M. 41	A. Perez M.
1893406013	hartwegii	-92.891667	16.991667	NA	1968	CAS	CAS-BOT	21333	NA	A. Shilom T.
1895364454	hartwegii	-92.434719	16.527219	NA	1966	CNS-UT	LL	78369	NA	A. Shilom T.
1895364356	hartwegii	-92.483333	17.043331	NA	1968	CNS-UT	LL	78400	NA	A. Shilom T.
1895364414	hartwegii	-93.099669	15.758312	NA	1968	CNS-UT	LL	78401	NA	A. Shilom T.
1895364420	hartwegii	-93.641958	17.119544	NA	1967	CNS-UT	LL	78402	NA	A. Shilom T.
2630163498	hartwegii	-92.640278	15.433056	NA	2008	UNICACH	HEM	NA	NA	A.L.C.
1894106458	hartwegii	-93.62	16.137222	NA	2002	IBUNAM	MEXU	1159094	NA	Alberto Reyes Garcia; Daniel Gomez Casillas; Cristian Chavarria Velazquez
1894106492	hartwegii	-93.583611	16.208611	NA	2004	IBUNAM	MEXU	1159043	NA	Alberto Reyes Garcia; Leonardo Alvarado Cardenas; Daniel Gomez Casillas
1258466743	hartwegii	-89.270833	13.763889	NA	1998	MO	MO	1255580	Monro 2197	Alex K. Monro|Gerrit Davidse|Karen J. Sidwell|M. Rellenos
1259468610	hartwegii	-89.102778	16.523611	NA	2000	MO	MO	2180684	Monro 3252	Alex K. Monro|Steve Cafferty|M. Pena-Chocarro|Marian J. Short|Augustine How
1261255918	hartwegii	-86.6	13.33333	NA	1982	MO	MO	545098	Grijalva Pineda 891	Alfredo Grijalva P.
1261505432	hartwegii	-85.966667	11.833333	NA	1983	MO	MO	783064	Grijalva Pineda 2115	Alfredo Grijalva P.|J.C. Martinez S.|R. Ayesta
2451562257	hartwegii	-85.910278	12.998611	NA	1985	MO	MO	101164668	Grijalva Pineda 4589	Alfredo Grijalva P.|M. Aranda
1261489924	hartwegii	-85.916667	13.025	NA	1979	MO	MO	767163	Grijalva Pineda 145	Alfredo Grijalva P.|M. Araquistain
1260260271	hartwegii	-92.47	16.87	NA	1982	MO	MO	2899483	Ton 4480	Alush Shilom Ton
2807341441	hartwegii	-92.43	16.54	NA	1967	TEX	LL	78404	NA	Alush Ton
1258717045	hartwegii	-88.06722	14.3525	NA	1968	MO	MO	1493516	Molina Rosito 22601	Antonio Molina R.
1260379150	hartwegii	-85.902778	13.022222	NA	1968	MO	MO	3007034	Molina Rosito 22894	Antonio Molina R.
1258717091	hartwegii	-90.721389	14.513611	NA	1969	MO	MO	1493519	Molina Rosito 24907	Antonio Molina R.|Albertina R. Molina
1259703185	hartwegii	-89.316111	14.699722	NA	1969	MO	MO	2393841	Molina Rosito 25303	Antonio Molina R.|Albertina R. Molina
1258447267	hartwegii	-85.922222	13.006944	NA	1974	MO	MO	1237138	Molina Rosito 30515	Antonio Molina R.|Albertina R. Molina
1260378172	hartwegii	-85.91666	13.025	NA	1967	MO	MO	3006126	Molina Rosito 20131	Antonio Molina R.|Louis O. Williams
1257598673	hartwegii	-86.240278	13.434444	NA	2008	MO	MO	100246973	Cardenas Cruz 197	C. Cardenas C.
1259702153	hartwegii	-92.25	15.11666	NA	1913	MO	MO	2393104	Purpus 7833	C.A. Purpus
1426058385	hartwegii	-92.708056	16.908889	NA	1994	CAS	BOT-BC	366607	612	"Chame, A.; Luna, Antonio"
1259703090	hartwegii	-87.12444	14.06194	NA	1977	MO	MO	2393928	Nelson 3926	Cirilo H. Nelson
1258717067	hartwegii	-88.8	14.483333	NA	1977	MO	MO	1493536	Nelson 3947	Cirilo H. Nelson|Efrain Romero|Alberto Rubio G.|Marcial Pereira
1261256129	hartwegii	-85.85	12.96666	NA	1982	MO	MO	545299	Castro C. 2528	D. Castro C.
1893406079	hartwegii	-92.491667	16.791667	NA	1965	CAS	CAS-BOT	12763	NA	D. E. Breedlove
1895135874	hartwegii	-94.188889	16.578611	NA	1972	IHNE	CHIP	2721	NA	D. E. Breedlove
1895135871	hartwegii	-92.188055	17.040278	NA	1982	IHNE	CHIP	2722	NA	D. E. Breedlove
1895135893	hartwegii	-92.090278	15.086111	NA	1972	IHNE	CHIP	2724	NA	D. E. Breedlove
1895135848	hartwegii	-92.875	17.075	NA	1971	IHNE	CHIP	2726	NA	D. E. Breedlove
1895364410	hartwegii	-92.105825	15.105142	NA	1973	CNS-UT	TEX	78380	NA	D. E. Breedlove; A. R. Smith
1895364339	hartwegii	-92.140372	17.035192	NA	1981	CNS-UT	TEX	78360	NA	D. E. Breedlove; B. T. Keller
1895364387	hartwegii	-94.037194	16.682703	NA	1980	CNS-UT	TEX	78364	NA	D. E. Breedlove; F. Almeda
1895364315	hartwegii	-92.871219	16.724789	NA	1965	CNS-UT	LL	78355	NA	D. E. Breedlove; F. S. Kawahara
1895364444	hartwegii	-92.551389	16.779169	NA	1965	CNS-UT	LL	78368	NA	D. E. Breedlove; F. S. Kawahara
1895364434	hartwegii	-91.87	16.121667	NA	1965	CNS-UT	LL	78396	NA	D. E. Breedlove; F. S. Kawahara
1895364396	hartwegii	-92.453889	16.827781	NA	1965	CNS-UT	LL	78398	NA	D. E. Breedlove; F. S. Kawahara
1895364357	hartwegii	-92.848261	16.991019	NA	1965	CNS-UT	LL	78399	NA	D. E. Breedlove; F. S. Kawahara
1895364318	hartwegii	-92.511669	16.891939	NA	1966	CNS-UT	LL	78405	NA	D. E. Breedlove; F. S. Kawahara
1895364479	hartwegii	-94.187467	16.5591	NA	1972	CNS-UT	TEX	78361	NA	D. E. Breedlove; F. S. Kawahara
1895364433	hartwegii	-92.919367	16.909608	NA	1971	CNS-UT	TEX	78365	NA	D. E. Breedlove; F. S. Kawahara
1895364375	hartwegii	-92.476939	16.871669	NA	1981	CNS-UT	TEX	78378	NA	D. E. Breedlove; F. S. Kawahara
1895364457	hartwegii	-92.400439	16.431864	NA	1965	CNS-UT	LL	78397	NA	D. E. Breedlove; P. H. Raven
1895364445	hartwegii	-93.15294	16.13856	650	1972	CNS-UT	LL	78366	NA	D. E. Breedlove; R. F. Thorne
1261022094	hartwegii	-89.11666	14.36666	NA	2008	MO	MO	3589222	Rodriguez Delcid DR-01333	Dagoberto Rodriguez
1257568051	hartwegii	-89.633333	13.85	NA	2007	MO	MO	100215531	Rodriguez Delcid 989	Dagoberto Rodriguez|Jorge Monterrosa S.|L. Carranza
1258212290	hartwegii	-89.696944	13.891944	NA	2013	MO	MO	100898599	Rodriguez Delcid 4737	Dagoberto Rodriguez|L. Segura
1258207579	hartwegii	-89.2925	13.741667	NA	2012	MO	MO	100893901	Rodriguez Delcid 3101	Dagoberto Rodriguez|Wilfredo Lopez
1259044652	hartwegii	-85.966667	11.85	NA	1976	MO	MO	1794821	Neill 903	David A. Neill
2446660867	hartwegii	-89.798607	13.87472	NA	1998	B	Herbarium Berolinense	NA	NA	"Davidse,G., Sidwell,K., Monro,A., Renderos,M. & Cortez,C."
1585324026	hartwegii	-89.79861	13.87472	NA	1998	LAGU	Herbarium LAGU	NA	NA	"Davidse,G., Sidwell,K., Monro,A., Renderos,M. & Cortez,C."
2807369796	hartwegii	-91.87	16.12167	NA	1965	TEX	LL	78396	NA	Dennis Breedlove|F. S. Kawahara
2807587496	hartwegii	-92.4	16.43	NA	1965	TEX	LL	78397	NA	Dennis Breedlove|Peter H. Raven
1259448884	hartwegii	-92.92	16.9	NA	1971	MO	MO	2162813	Breedlove 23340	Dennis E. Breedlove
1259446017	hartwegii	-93.596111	16.210556	NA	1972	MO	MO	2160224	Breedlove 24014	Dennis E. Breedlove
1259448331	hartwegii	-94.134167	16.566111	NA	1972	MO	MO	2162297	Breedlove 24732	Dennis E. Breedlove
1259449308	hartwegii	-94.18	16.55	NA	1972	MO	MO	2163193	Breedlove 27600	Dennis E. Breedlove
1259446849	hartwegii	-92.11	16.83	NA	1972	MO	MO	2160952	Breedlove 27822	Dennis E. Breedlove
1259447516	hartwegii	-93.401667	16.565556	NA	1972	MO	MO	2161554	Breedlove 29100	Dennis E. Breedlove
1258717115	hartwegii	-92.577222	16.823889	NA	1976	MO	MO	1493538	Breedlove 40924	Dennis E. Breedlove
1259446507	hartwegii	-92.135833	16.108333	NA	1976	MO	MO	2160660	Breedlove 42542	Dennis E. Breedlove
1260260247	hartwegii	-92.397778	16.444444	NA	1981	MO	MO	2899460	Breedlove 52442	Dennis E. Breedlove
1259700723	hartwegii	-92.585555	16.815556	NA	1981	MO	MO	2391581	Breedlove 53579	Dennis E. Breedlove
1259445845	hartwegii	-94.18	16.57	NA	1971	MO	MO	2160075	Breedlove 21738	Dennis E. Breedlove|Alan R. Smith
1259446356	hartwegii	-92.86	17.1	NA	1971	MO	MO	2160515	Breedlove 21375	Dennis E. Breedlove|Robert F. Thorne
1259449460	hartwegii	-93.595555	16.210278	NA	1972	MO	MO	2163340	Breedlove 30220	Dennis E. Breedlove|Robert F. Thorne
2629673568	hartwegii	-91.68	16.108611	NA	1983	INECOL	XAL	108023	NA	E. Cabrera C.; H. de Cabrera
1894680261	hartwegii	-91.691667	16.108333	NA	1986	ECOSUR	ECO-CH-H	12966	NA	E. F. Cabrera C.; H. De Cabrera
1895135898	hartwegii	-92.613611	15.414444	NA	1938	IHNE	CHIP	311	NA	E. Matuda
1895364456	hartwegii	-92.25	15.666667	NA	1945	CNS-UT	LL	78389	NA	E. Matuda
1895364446	hartwegii	-92.616556	15.417388	NA	1941	CNS-UT	LL	78391	NA	E. Matuda
1895364324	hartwegii	-92.520496	15.522214	NA	1940	CNS-UT	LL	78393	NA	E. Matuda
1895356661	hartwegii	-92.3225	15.556939	NA	1945	CNS-UT	LL	78487	NA	E. Matuda
1895135912	hartwegii	-92.370833	16.891667	NA	1987	IHNE	CHIP	9480	NA	E. Santiz C.
1895364347	hartwegii	-92.141389	15.0625	NA	1986	CNS-UT	TEX	78388	NA	E. Ventura V.; E. Lopez
1893694095	hartwegii	-93.535833	16.086111	NA	1983	INECOL	IEB	21349	NA	E.F. Cabrera; H. de Cabrera
2630166089	hartwegii	-92.101389	15.090278	NA	1987	UNICACH	HEM	NA	NA	E.M.S.; A.M.G.; G.U.
2630156176	hartwegii	-92.141667	15.058333	NA	1986	ECOSUR	ECO-SC-H	NA	NA	E.V.V.; E.L.
2630163510	hartwegii	-92.316944	15.266944	NA	1987	MOBOT	MO	36219	NA	E.V.V.; E.L.
1259531114	hartwegii	-91.641389	16.088056	NA	1983	MO	MO	2237400	Cabrera Cano 5830	Edgar Fco. Cabrera C.|H. de Cabrera
1259702788	hartwegii	-89.61666	13.85	NA	1960	MO	MO	2393653	Montalvo 4098	Edy A. Montalvo
1258717075	hartwegii	-92.43	15.43	NA	1936	MO	MO	1493524	Matuda 1001	Eizi Matuda
2807612636	hartwegii	-92.30194	15.32278	NA	1945	TEX	LL	78390	NA	Eizi Matuda
1259700835	hartwegii	-89.933333	13.816667	NA	1992	MO	MO	2391973	Sandoval 780	Eliberto A. Sandoval|F. Chinchilla P.
1426181319	hartwegii	-92.99399	16.918725	NA	2009	CAS	BOT-BC	30356	909	"Espinosa Jimenez, Josefa Anahi"
1895135852	hartwegii	-92.377778	16.5425	NA	1988	IHNE	CHIP	20944	NA	F. Gomez S.
1895135965	hartwegii	-93.302778	16.843056	NA	1952	IHNE	CHIP	312	NA	F. Miranda G.
1895135925	hartwegii	-92.134167	16.251111	NA	1948	IHNE	CHIP	314	NA	F. Miranda G.
1895135946	hartwegii	-92.736389	17.046667	NA	1949	IHNE	CHIP	315	NA	F. Miranda G.
2630168505	hartwegii	-93.008889	17.200278	NA	2005	UNICACH	HEM	NA	NA	F.O.R.
1585324141	hartwegii	-89.72363	14.11982	NA	2013	LAGU	Herbarium LAGU	NA	NA	"Galan,P. & Barrera,N."
1585323810	hartwegii	-89.40697	14.37383	3	2016	LAGU	Herbarium LAGU	NA	NA	"Galan,P. & Martinez,V."
1585323804	hartwegii	-89.28906	13.74386	NA	2012	LAGU	Herbarium LAGU	NA	NA	"Galan,P., Carpio,S. & Huezo, S."
2563052583	hartwegii	-89.62889	13.85856	3	2018	LAGU	Herbarium LAGU	NA	NA	"Galan,P., Martinez,A., Gonzalez,R. & Hernandez,N."
2563052585	hartwegii	-89.61928	13.8665	4	2018	LAGU	Herbarium LAGU	NA	NA	"Galan,P., Rodriguez,D., Lopez,N., Martinez,A., Gonzalez,R. & Hernandez,N."
1258466030	hartwegii	-89.798611	13.874722	NA	1998	MO	MO	1254953	Davidse 37396	Gerrit Davidse|Karen J. Sidwell|Alex K. Monro|Miguel A. Renderos|C. Cortez
1261255665	hartwegii	-88.666667	14.557222	NA	1991	MO	MO	544872	Davidse 34831	Gerrit Davidse|Ramon Zuniga
46139781	hartwegii	-85.91	13.02	NA	1979	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	233353	NA	"Grijalva, Alfredo"
2629510613	hartwegii	-92.858055	16.992222	NA	1995	INECOL	XAL	108027	NA	H. Mejia E.
2629500611	hartwegii	-92.472778	16.88	NA	1995	INECOL	XAL	108030	NA	H. Mejia E.
1930690874	hartwegii	-90.3714	15.4708	5000	1903	NY	NY	278612	8489	H. von Turckheim
1259699693	hartwegii	-90.37194	15.47055	NA	1908	MO	MO	2390934	Turckheim II 679	Hans von Turckheim
1585324086	hartwegii	-89.5	13.86667	NA	2005	LAGU	Herbarium LAGU	NA	NA	"Hernandez,A."
1585324240	hartwegii	-89.8	13.9	NA	1998	LAGU	Herbarium LAGU	NA	NA	"Herrera,N."
1260047662	hartwegii	-85.65111	13.235	NA	2004	MO	MO	2705830	Coronado Gonzalez 828	I. Coronado G.|J. Martinez|R.M. Reyes|M. Fletes
1257721414	hartwegii	-86.05	13.233333	NA	2010	MO	MO	100372948	Coronado Gonzalez 5597	I. Coronado G.|J.M. Maes|M. Coronado|A. Reyes
1257759276	hartwegii	-86.383333	13.733333	NA	2011	MO	MO	100411730	Coronado Gonzalez 6205	I. Coronado G.|J.M. Maes|P. Velasquez
2269018378	hartwegii	-86.383333	13.75	NA	2018	MO	MO	101124368	Coronado Gonzalez 7873	I. Coronado G.|K. Portobanco|C. Carrion|I. Pichardo
1257720357	hartwegii	-86.15	13.25	NA	2010	MO	MO	100371835	Coronado Gonzalez 5385	I. Coronado G.|R. M. Rueda|A. Guevara|J.M. Maes
1257865046	hartwegii	-86.233333	13.233333	NA	2012	MO	MO	100519256	Coronado Gonzalez 6478	I. Coronado G.|R. M. Rueda|J. Reyes
1261255871	hartwegii	-85.86666	13.03333	NA	1984	MO	MO	545075	Sandino 4696	J. C. Sandino
1259704566	hartwegii	-89.7525	13.874722	NA	1987	MO	MO	2394845	Jurado JBL00068	J. Jurado
1895135947	hartwegii	-92.304722	16.881944	NA	1987	IHNE	CHIP	15395	NA	J. Lopez P.
1895135954	hartwegii	-92.394825	16.514737	2477	1988	IHNE	CHIP	21908	NA	J. Lopez P.
1895135984	hartwegii	-92.368039	16.509766	2477	1988	IHNE	CHIP	22214	NA	J. Lopez P.
2630168583	hartwegii	-92.993972	16.919722	NA	2009	UNICACH	HEM	NA	NA	J.A.E.J.
1258151783	hartwegii	-86.245417	13.241028	NA	2013	MO	MO	100822395	Quezada Bonilla 313	J.B. Quezada B.
2268833909	hartwegii	-85.906861	13.033389	NA	2016	MO	MO	100933059	Quezada Bonilla 446	J.B. Quezada B.
2806583366	hartwegii	-85.922222	13.019472	NA	2017	MO	MO	101184401	Quezada Bonilla 572	J.B. Quezada B.
2630165892	hartwegii	-93.048667	15.807972	NA	2004	UNICACH	HEM	NA	NA	J.M.M.
2630173715	hartwegii	-93.324167	15.9575	NA	2004	UNICACH	HEM	NA	NA	J.M.M.
1259703172	hartwegii	-92.37	16.89	NA	1991	MO	MO	2393931	Brett 443	John Brett
1260619858	hartwegii	-93.04861	15.80777	NA	2004	MO	MO	3224745	Martinez Melendez 632	Jorge Martinez Melendez
1261022075	hartwegii	-89.63333	13.86666	NA	2005	MO	MO	3589220	Monterrosa Salomon JMS00972	Jorge Monterrosa S.
1228343100	hartwegii	-90.1792	15.7422	NA	NA	F	Botany	NA	580	K. T. Hartweg
1057021497	hartwegii	-90.356243	15.702133	NA	NA	NHMUK	BOT	NA	580	Karl Theodor Hartweg
1893694109	hartwegii	-92.71	16.883333	NA	1988	INECOL	IEB	21341	NA	L. Gonzalez G.
1895364346	hartwegii	-93.091111	16.793056	NA	1987	CNS-UT	TEX	78375	NA	L. Gonzalez G.
1895135868	hartwegii	-92.765555	16.932222	NA	1987	IHNE	CHIP	3501	NA	L. Gonzalez G.; A. Gonzalez H.
1895135942	hartwegii	-92.725	16.905833	NA	1988	IHNE	CHIP	3499	NA	L. Gonzalez G.; A. Ruiz P.
1895135909	hartwegii	-92.771389	16.950833	NA	1987	IHNE	CHIP	3500	NA	L. Gonzalez G.; A. Ruiz R.
1836721007	hartwegii	-90.33	15.42	NA	1969	US	Botany	2633269	40048	"L. O. Williams, A. Molina R., T. Williams & A. R. Molina"
1836727531	hartwegii	-90.28	15.47	NA	1969	US	Botany	2633270	40283	"L. O. Williams, A. Molina R., T. Williams & A. R. Molina"
1894106445	hartwegii	-93.939444	16.366111	NA	2004	IBUNAM	MEXU	0	NA	Leonardo Alvarado Cardenas; Alberto Reyes Garcia; Daniel Gomez Casillas; Jose A. Figueroa Hernandez
1585323798	hartwegii	-89.36053	14.39972	NA	2016	LAGU	Herbarium LAGU	NA	NA	"Lopez,N."
1259699608	hartwegii	-92.737222	16.893611	NA	1987	MO	MO	2390844	Gonzalez Gonzalez 285	Lorenzo Gonzalez G.
2807635212	hartwegii	-93.09111	16.79306	NA	1987	TEX	TEX	78375	NA	Lorenzo Gonzalez Gonzalez
1259701623	hartwegii	-90.125	14.5375	NA	1948	MO	MO	2392654	Williams 14240	Louis O. Williams
2974136307	hartwegii	-85.916667	13	NA	1973	MO	MO	101231768	Williams 42672	Louis O. Williams|Antonio Molina R.
1260310920	hartwegii	-85.93333	13.03333	NA	1963	MO	MO	2945248	Williams 23437	Louis O. Williams|Antonio Molina R.|Terua P. Williams
1260301986	hartwegii	-85.91666	13	NA	1963	MO	MO	2937151	Williams 24797	Louis O. Williams|Antonio Molina R.|Terua P. Williams
1259703689	hartwegii	-90.37083	15.47083	NA	1973	MO	MO	2394296	Williams 42197	Louis O. Williams|Antonio Molina R.|Terua P. Williams
